Time [s],Acceleration [mg],Time [s],Force [N]  
1.441000,0.000,0.720500,-66.000 
1.441500,0.000,0.720750,-66.000 
1.442000,0.000,0.721000,-66.000 
1.442500,0.000,0.721250,-66.000 
1.443000,0.000,0.721500,-66.000 
1.443500,0.000,0.721750,-66.000 
1.444000,0.000,0.722000,-66.000 
1.444500,0.000,0.722250,-66.000 
1.445000,0.000,0.722500,-66.000 
1.445500,0.000,0.722750,-66.000 
1.446000,0.000,0.723000,-66.000 
1.446500,0.000,0.723250,-66.000 
1.447000,0.000,0.723500,-66.000 
1.447500,0.000,0.723750,-66.000 
1.448000,0.000,0.724000,-66.000 
1.448500,0.000,0.724250,-66.000 
1.449000,0.000,0.724500,-66.000 
1.449500,0.000,0.724750,-66.000 
1.450000,0.000,0.725000,-66.000 
1.450500,0.000,0.725250,-66.000 
1.451000,0.000,0.725500,-66.000 
1.451500,0.000,0.725750,-66.000 
1.452000,0.000,0.726000,-66.000 
1.452500,0.000,0.726250,-66.000 
1.453000,0.000,0.726500,-66.000 
1.453500,0.000,0.726750,-66.000 
1.454000,0.000,0.727000,-66.000 
1.454500,0.000,0.727250,-66.000 
1.455000,0.000,0.727500,-66.000 
1.455500,0.000,0.727750,-66.000 
1.456000,0.000,0.728000,-66.000 
1.456500,0.000,0.728250,-66.000 
1.457000,0.000,0.728500,-66.000 
1.457500,0.000,0.728750,-66.000 
1.458000,0.000,0.729000,-66.000 
1.458500,0.000,0.729250,-66.000 
1.459000,0.000,0.729500,-66.000 
1.459500,0.000,0.729750,-66.000 
1.460000,0.000,0.730000,-66.000 
1.460500,0.000,0.730250,-66.000 
1.461000,0.000,0.730500,-66.000 
1.461500,0.000,0.730750,-66.000 
1.462000,0.000,0.731000,-66.000 
1.462500,0.000,0.731250,-66.000 
1.463000,0.000,0.731500,-66.000 
1.463500,0.000,0.731750,-66.000 
1.464000,0.000,0.732000,-66.000 
1.464500,0.000,0.732250,-66.000 
1.465000,0.000,0.732500,-66.000 
1.465500,0.000,0.732750,-66.000 
1.466000,0.000,0.733000,-66.000 
1.466500,0.000,0.733250,-66.000 
1.467000,0.000,0.733500,-66.000 
1.467500,0.000,0.733750,-66.000 
1.468000,0.000,0.734000,-66.000 
1.468500,0.000,0.734250,-66.000 
1.469000,0.000,0.734500,-66.000 
1.469500,0.000,0.734750,-66.000 
1.470000,0.000,0.735000,-66.000 
1.470500,0.000,0.735250,-66.000 
1.471000,0.000,0.735500,-66.000 
1.471500,0.000,0.735750,-66.000 
1.472000,0.000,0.736000,-66.000 
1.472500,0.000,0.736250,-66.000 
1.473000,0.000,0.736500,-66.000 
1.473500,0.000,0.736750,-66.000 
1.474000,0.000,0.737000,-66.000 
1.474500,0.000,0.737250,-66.000 
1.475000,0.000,0.737500,-66.000 
1.475500,0.000,0.737750,-66.000 
1.476000,0.000,0.738000,-66.000 
1.476500,0.000,0.738250,-66.000 
1.477000,0.000,0.738500,-66.000 
1.477500,0.000,0.738750,-66.000 
1.478000,0.000,0.739000,-66.000 
1.478500,0.000,0.739250,-66.000 
1.479000,0.000,0.739500,-66.000 
1.479500,0.000,0.739750,-66.000 
1.480000,0.000,0.740000,-66.000 
1.480500,0.000,0.740250,-66.000 
1.481000,0.000,0.740500,-66.000 
1.481500,0.000,0.740750,-66.000 
1.482000,0.000,0.741000,-66.000 
1.482500,0.000,0.741250,-66.000 
1.483000,0.000,0.741500,-66.000 
1.483500,0.000,0.741750,-66.000 
1.484000,0.000,0.742000,-66.000 
1.484500,0.000,0.742250,-66.000 
1.485000,0.000,0.742500,-66.000 
1.485500,0.000,0.742750,-66.000 
1.486000,0.000,0.743000,-66.000 
1.486500,0.000,0.743250,-66.000 
1.487000,0.000,0.743500,-66.000 
1.487500,0.000,0.743750,-66.000 
1.488000,0.000,0.744000,-66.000 
1.488500,0.000,0.744250,-66.000 
1.489000,0.000,0.744500,-66.000 
1.489500,0.000,0.744750,-66.000 
1.490000,0.000,0.745000,-66.000 
1.490500,0.000,0.745250,-66.000 
1.491000,0.000,0.745500,-66.000 
1.491500,0.000,0.745750,-66.000 
1.492000,0.000,0.746000,-66.000 
1.492500,0.000,0.746250,-66.000 
1.493000,0.000,0.746500,-66.000 
1.493500,0.000,0.746750,-66.000 
1.494000,0.000,0.747000,-66.000 
1.494500,0.000,0.747250,-66.000 
1.495000,0.000,0.747500,-66.000 
1.495500,0.000,0.747750,-66.000 
1.496000,0.000,0.748000,-66.000 
1.496500,0.000,0.748250,-66.000 
1.497000,0.000,0.748500,-66.000 
1.497500,0.000,0.748750,-66.000 
1.498000,0.000,0.749000,-66.000 
1.498500,0.000,0.749250,-66.000 
1.499000,0.000,0.749500,-66.000 
1.499500,0.000,0.749750,-66.000 
1.500000,0.000,0.750000,-66.000 
1.500500,0.000,0.750250,-66.000 
1.501000,0.000,0.750500,-66.000 
1.501500,0.000,0.750750,-66.000 
1.502000,0.000,0.751000,-66.000 
1.502500,0.000,0.751250,-66.000 
1.503000,0.000,0.751500,-66.000 
1.503500,0.000,0.751750,-66.000 
1.504000,0.000,0.752000,-66.000 
1.504500,0.000,0.752250,-66.000 
1.505000,0.000,0.752500,-66.000 
1.505500,0.000,0.752750,-66.000 
1.506000,0.000,0.753000,-66.000 
1.506500,0.000,0.753250,-66.000 
1.507000,0.000,0.753500,-66.000 
1.507500,0.000,0.753750,-66.000 
1.508000,0.000,0.754000,-66.000 
1.508500,0.000,0.754250,-66.000 
1.509000,0.000,0.754500,-66.000 
1.509500,0.000,0.754750,-66.000 
1.510000,0.000,0.755000,-66.000 
1.510500,0.000,0.755250,-66.000 
1.511000,0.000,0.755500,-66.000 
1.511500,0.000,0.755750,-66.000 
1.512000,0.000,0.756000,-66.000 
1.512500,0.000,0.756250,-66.000 
1.513000,0.000,0.756500,-66.000 
1.513500,0.000,0.756750,-66.000 
1.514000,0.000,0.757000,-66.000 
1.514500,0.000,0.757250,-66.000 
1.515000,0.000,0.757500,-66.000 
1.515500,0.000,0.757750,-66.000 
1.516000,0.000,0.758000,-66.000 
1.516500,0.000,0.758250,-66.000 
1.517000,0.000,0.758500,-66.000 
1.517500,0.000,0.758750,-66.000 
1.518000,0.000,0.759000,-66.000 
1.518500,0.000,0.759250,-66.000 
1.519000,0.000,0.759500,-66.000 
1.519500,0.000,0.759750,-66.000 
1.520000,0.000,0.760000,-66.000 
1.520500,0.000,0.760250,-66.000 
1.521000,0.000,0.760500,-66.000 
1.521500,0.000,0.760750,-66.000 
1.522000,0.000,0.761000,-66.000 
1.522500,0.000,0.761250,-66.000 
1.523000,0.000,0.761500,-66.000 
1.523500,0.000,0.761750,-66.000 
1.524000,0.000,0.762000,-66.000 
1.524500,0.000,0.762250,-66.000 
1.525000,0.000,0.762500,-66.000 
1.525500,0.000,0.762750,-66.000 
1.526000,0.000,0.763000,-66.000 
1.526500,0.000,0.763250,-66.000 
1.527000,0.000,0.763500,-66.000 
1.527500,0.000,0.763750,-66.000 
1.528000,0.000,0.764000,-66.000 
1.528500,0.000,0.764250,-66.000 
1.529000,0.000,0.764500,-66.000 
1.529500,0.000,0.764750,-66.000 
1.530000,0.000,0.765000,-66.000 
1.530500,0.000,0.765250,-66.000 
1.531000,0.000,0.765500,-66.000 
1.531500,0.000,0.765750,-66.000 
1.532000,0.000,0.766000,-66.000 
1.532500,0.000,0.766250,-66.000 
1.533000,0.000,0.766500,-66.000 
1.533500,0.000,0.766750,-66.000 
1.534000,0.000,0.767000,-66.000 
1.534500,0.000,0.767250,-66.000 
1.535000,0.000,0.767500,-66.000 
1.535500,0.000,0.767750,-66.000 
1.536000,0.000,0.768000,-66.000 
1.536500,0.000,0.768250,-66.000 
1.537000,0.000,0.768500,-66.000 
1.537500,0.000,0.768750,-66.000 
1.538000,0.000,0.769000,-66.000 
1.538500,0.000,0.769250,-66.000 
1.539000,0.000,0.769500,-66.000 
1.539500,0.000,0.769750,-66.000 
1.540000,0.000,0.770000,-66.000 
1.540500,0.000,0.770250,-66.000 
1.541000,0.000,0.770500,-66.000 
1.541500,0.000,0.770750,-66.000 
1.542000,0.000,0.771000,-66.000 
1.542500,0.000,0.771250,-66.000 
1.543000,0.000,0.771500,-66.000 
1.543500,0.000,0.771750,-66.000 
1.544000,0.000,0.772000,-66.000 
1.544500,0.000,0.772250,-66.000 
1.545000,0.000,0.772500,-66.000 
1.545500,0.000,0.772750,-66.000 
1.546000,0.000,0.773000,-66.000 
1.546500,0.000,0.773250,-66.000 
1.547000,0.000,0.773500,-66.000 
1.547500,0.000,0.773750,-66.000 
1.548000,0.000,0.774000,-66.000 
1.548500,0.000,0.774250,-66.000 
1.549000,0.000,0.774500,-66.000 
1.549500,0.000,0.774750,-66.000 
1.550000,0.000,0.775000,-66.000 
1.550500,0.000,0.775250,-66.000 
1.551000,0.000,0.775500,-66.000 
1.551500,0.000,0.775750,-66.000 
1.552000,0.000,0.776000,-66.000 
1.552500,0.000,0.776250,-66.000 
1.553000,0.000,0.776500,-66.000 
1.553500,0.000,0.776750,-66.000 
1.554000,0.000,0.777000,-66.000 
1.554500,0.000,0.777250,-66.000 
1.555000,0.000,0.777500,-66.000 
1.555500,0.000,0.777750,-66.000 
1.556000,0.000,0.778000,-66.000 
1.556500,0.000,0.778250,-66.000 
1.557000,0.000,0.778500,-66.000 
1.557500,0.000,0.778750,-66.000 
1.558000,0.000,0.779000,-66.000 
1.558500,0.000,0.779250,-66.000 
1.559000,0.000,0.779500,-66.000 
1.559500,0.000,0.779750,-66.000 
1.560000,0.000,0.780000,-66.000 
1.560500,0.000,0.780250,-66.000 
1.561000,0.000,0.780500,-66.000 
1.561500,0.000,0.780750,-66.000 
1.562000,0.000,0.781000,-66.000 
1.562500,0.000,0.781250,-66.000 
1.563000,0.000,0.781500,-66.000 
1.563500,0.000,0.781750,-66.000 
1.564000,0.000,0.782000,-66.000 
1.564500,0.000,0.782250,-66.000 
1.565000,0.000,0.782500,-66.000 
1.565500,0.000,0.782750,-66.000 
1.566000,0.000,0.783000,-66.000 
1.566500,0.000,0.783250,-66.000 
1.567000,0.000,0.783500,-66.000 
1.567500,0.000,0.783750,-66.000 
1.568000,0.000,0.784000,-66.000 
1.568500,0.000,0.784250,-66.000 
1.569000,0.000,0.784500,-66.000 
1.569500,0.000,0.784750,-66.000 
1.570000,0.000,0.785000,-66.000 
1.570500,0.000,0.785250,-66.000 
1.571000,0.000,0.785500,-66.000 
1.571500,0.000,0.785750,-66.000 
1.572000,0.000,0.786000,-66.000 
1.572500,0.000,0.786250,-66.000 
1.573000,0.000,0.786500,-66.000 
1.573500,0.000,0.786750,-66.000 
1.574000,0.000,0.787000,-66.000 
1.574500,0.000,0.787250,-66.000 
1.575000,0.000,0.787500,-66.000 
1.575500,0.000,0.787750,-66.000 
1.576000,0.000,0.788000,-66.000 
1.576500,0.000,0.788250,-66.000 
1.577000,0.000,0.788500,-66.000 
1.577500,0.000,0.788750,-66.000 
1.578000,0.000,0.789000,-66.000 
1.578500,0.000,0.789250,-66.000 
1.579000,0.000,0.789500,-66.000 
1.579500,0.000,0.789750,-66.000 
1.580000,0.000,0.790000,-66.000 
1.580500,0.000,0.790250,-66.000 
1.581000,0.000,0.790500,-66.000 
1.581500,0.000,0.790750,-66.000 
1.582000,0.000,0.791000,-66.000 
1.582500,0.000,0.791250,-66.000 
1.583000,0.000,0.791500,-66.000 
1.583500,0.000,0.791750,-66.000 
1.584000,0.000,0.792000,-66.000 
1.584500,0.000,0.792250,-66.000 
1.585000,0.000,0.792500,-66.000 
1.585500,0.000,0.792750,-66.000 
1.586000,0.000,0.793000,-66.000 
1.586500,0.000,0.793250,-66.000 
1.587000,0.000,0.793500,-66.000 
1.587500,0.000,0.793750,-66.000 
1.588000,0.000,0.794000,-66.000 
1.588500,0.000,0.794250,-66.000 
1.589000,0.000,0.794500,-66.000 
1.589500,0.000,0.794750,-66.000 
1.590000,0.000,0.795000,-66.000 
1.590500,0.000,0.795250,-66.000 
1.591000,0.000,0.795500,-66.000 
1.591500,0.000,0.795750,-66.000 
1.592000,0.000,0.796000,-66.000 
1.592500,0.000,0.796250,-66.000 
1.593000,0.000,0.796500,-66.000 
1.593500,0.000,0.796750,-66.000 
1.594000,0.000,0.797000,-66.000 
1.594500,0.000,0.797250,-66.000 
1.595000,0.000,0.797500,-66.000 
1.595500,0.000,0.797750,-66.000 
1.596000,0.000,0.798000,-66.000 
1.596500,0.000,0.798250,-66.000 
1.597000,0.000,0.798500,-66.000 
1.597500,0.000,0.798750,-66.000 
1.598000,0.000,0.799000,-66.000 
1.598500,0.000,0.799250,-66.000 
1.599000,0.000,0.799500,-66.000 
1.599500,0.000,0.799750,-66.000 
1.600000,0.000,0.800000,-66.000 
1.600500,0.000,0.800250,-66.000 
1.601000,0.000,0.800500,-66.000 
1.601500,0.000,0.800750,-66.000 
1.602000,0.000,0.801000,-66.000 
1.602500,0.000,0.801250,-66.000 
1.603000,0.000,0.801500,-66.000 
1.603500,0.000,0.801750,-66.000 
1.604000,0.000,0.802000,-66.000 
1.604500,0.000,0.802250,-66.000 
1.605000,0.000,0.802500,-66.000 
1.605500,0.000,0.802750,-66.000 
1.606000,0.000,0.803000,-66.000 
1.606500,0.000,0.803250,-66.000 
1.607000,0.000,0.803500,-66.000 
1.607500,0.000,0.803750,-66.000 
1.608000,0.000,0.804000,-66.000 
1.608500,0.000,0.804250,-66.000 
1.609000,0.000,0.804500,-66.000 
1.609500,0.000,0.804750,-66.000 
1.610000,0.000,0.805000,-66.000 
1.610500,0.000,0.805250,-66.000 
1.611000,0.000,0.805500,-66.000 
1.611500,0.000,0.805750,-66.000 
1.612000,0.000,0.806000,-66.000 
1.612500,0.000,0.806250,-66.000 
1.613000,0.000,0.806500,-66.000 
1.613500,0.000,0.806750,-66.000 
1.614000,0.000,0.807000,-66.000 
1.614500,0.000,0.807250,-66.000 
1.615000,0.000,0.807500,-66.000 
1.615500,0.000,0.807750,-66.000 
1.616000,0.000,0.808000,-66.000 
1.616500,0.000,0.808250,-66.000 
1.617000,0.000,0.808500,-66.000 
1.617500,0.000,0.808750,-66.000 
1.618000,0.000,0.809000,-66.000 
1.618500,0.000,0.809250,-66.000 
1.619000,0.000,0.809500,-66.000 
1.619500,0.000,0.809750,-66.000 
1.620000,0.000,0.810000,-66.000 
1.620500,0.000,0.810250,-66.000 
1.621000,0.000,0.810500,-66.000 
1.621500,0.000,0.810750,-66.000 
1.622000,0.000,0.811000,-66.000 
1.622500,0.000,0.811250,-66.000 
1.623000,0.000,0.811500,-66.000 
1.623500,0.000,0.811750,-66.000 
1.624000,0.000,0.812000,-66.000 
1.624500,0.000,0.812250,-66.000 
1.625000,0.000,0.812500,-66.000 
1.625500,0.000,0.812750,-66.000 
1.626000,0.000,0.813000,-66.000 
1.626500,0.000,0.813250,-66.000 
1.627000,0.000,0.813500,-66.000 
1.627500,0.000,0.813750,-66.000 
1.628000,0.000,0.814000,-66.000 
1.628500,0.000,0.814250,-66.000 
1.629000,0.000,0.814500,-66.000 
1.629500,0.000,0.814750,-66.000 
1.630000,0.000,0.815000,-66.000 
1.630500,0.000,0.815250,-66.000 
1.631000,0.000,0.815500,-66.000 
1.631500,0.000,0.815750,-66.000 
1.632000,0.000,0.816000,-66.000 
1.632500,0.000,0.816250,-66.000 
1.633000,0.000,0.816500,-66.000 
1.633500,0.000,0.816750,-66.000 
1.634000,0.000,0.817000,-66.000 
1.634500,0.000,0.817250,-66.000 
1.635000,0.000,0.817500,-66.000 
1.635500,0.000,0.817750,-66.000 
1.636000,0.000,0.818000,-66.000 
1.636500,0.000,0.818250,-66.000 
1.637000,0.000,0.818500,-66.000 
1.637500,0.000,0.818750,-66.000 
1.638000,0.000,0.819000,-66.000 
1.638500,0.000,0.819250,-66.000 
1.639000,0.000,0.819500,-66.000 
1.639500,0.000,0.819750,-66.000 
1.640000,0.000,0.820000,-66.000 
1.640500,0.000,0.820250,-66.000 
1.641000,0.000,0.820500,-66.000 
1.641500,0.000,0.820750,-66.000 
1.642000,0.000,0.821000,-66.000 
1.642500,0.000,0.821250,-66.000 
1.643000,0.000,0.821500,-66.000 
1.643500,0.000,0.821750,-66.000 
1.644000,0.000,0.822000,-66.000 
1.644500,0.000,0.822250,-66.000 
1.645000,0.000,0.822500,-66.000 
1.645500,0.000,0.822750,-66.000 
1.646000,0.000,0.823000,-66.000 
1.646500,0.000,0.823250,-66.000 
1.647000,0.000,0.823500,-66.000 
1.647500,0.000,0.823750,-66.000 
1.648000,0.000,0.824000,-66.000 
1.648500,0.000,0.824250,-66.000 
1.649000,0.000,0.824500,-66.000 
1.649500,0.000,0.824750,-66.000 
1.650000,0.000,0.825000,-66.000 
1.650500,0.000,0.825250,-66.000 
1.651000,0.000,0.825500,-66.000 
1.651500,0.000,0.825750,-66.000 
1.652000,0.000,0.826000,-66.000 
1.652500,0.000,0.826250,-66.000 
1.653000,0.000,0.826500,-66.000 
1.653500,0.000,0.826750,-66.000 
1.654000,0.000,0.827000,-66.000 
1.654500,0.000,0.827250,-66.000 
1.655000,0.000,0.827500,-66.000 
1.655500,0.000,0.827750,-66.000 
1.656000,0.000,0.828000,-66.000 
1.656500,0.000,0.828250,-66.000 
1.657000,0.000,0.828500,-66.000 
1.657500,0.000,0.828750,-66.000 
1.658000,0.000,0.829000,-66.000 
1.658500,0.000,0.829250,-66.000 
1.659000,0.000,0.829500,-66.000 
1.659500,0.000,0.829750,-66.000 
1.660000,0.000,0.830000,-66.000 
1.660500,0.000,0.830250,-66.000 
1.661000,0.000,0.830500,-66.000 
1.661500,0.000,0.830750,-66.000 
1.662000,0.000,0.831000,-66.000 
1.662500,0.000,0.831250,-66.000 
1.663000,0.000,0.831500,-66.000 
1.663500,0.000,0.831750,-66.000 
1.664000,0.000,0.832000,-66.000 
1.664500,0.000,0.832250,-66.000 
1.665000,0.000,0.832500,-66.000 
1.665500,0.000,0.832750,-66.000 
1.666000,0.000,0.833000,-66.000 
1.666500,0.000,0.833250,-66.000 
1.667000,0.000,0.833500,-66.000 
1.667500,0.000,0.833750,-66.000 
1.668000,0.000,0.834000,-66.000 
1.668500,0.000,0.834250,-66.000 
1.669000,0.000,0.834500,-66.000 
1.669500,0.000,0.834750,-66.000 
1.670000,0.000,0.835000,-66.000 
1.670500,0.000,0.835250,-66.000 
1.671000,0.000,0.835500,-66.000 
1.671500,0.000,0.835750,-66.000 
1.672000,0.000,0.836000,-66.000 
1.672500,0.000,0.836250,-66.000 
1.673000,0.000,0.836500,-66.000 
1.673500,0.000,0.836750,-66.000 
1.674000,0.000,0.837000,-66.000 
1.674500,0.000,0.837250,-66.000 
1.675000,0.000,0.837500,-66.000 
1.675500,0.000,0.837750,-66.000 
1.676000,0.000,0.838000,-66.000 
1.676500,0.000,0.838250,-66.000 
1.677000,0.000,0.838500,-66.000 
1.677500,0.000,0.838750,-66.000 
1.678000,0.000,0.839000,-66.000 
1.678500,0.000,0.839250,-66.000 
1.679000,0.000,0.839500,-66.000 
1.679500,0.000,0.839750,-66.000 
1.680000,0.000,0.840000,-66.000 
1.680500,0.000,0.840250,-66.000 
1.681000,0.000,0.840500,-66.000 
1.681500,0.000,0.840750,-66.000 
1.682000,0.000,0.841000,-66.000 
1.682500,0.000,0.841250,-66.000 
1.683000,0.000,0.841500,-66.000 
1.683500,0.000,0.841750,-66.000 
1.684000,0.000,0.842000,-66.000 
1.684500,0.000,0.842250,-66.000 
1.685000,0.000,0.842500,-66.000 
1.685500,0.000,0.842750,-66.000 
1.686000,0.000,0.843000,-66.000 
1.686500,0.000,0.843250,-66.000 
1.687000,0.000,0.843500,-66.000 
1.687500,0.000,0.843750,-66.000 
1.688000,0.000,0.844000,-66.000 
1.688500,0.000,0.844250,-66.000 
1.689000,0.000,0.844500,-66.000 
1.689500,0.000,0.844750,-66.000 
1.690000,0.000,0.845000,-66.000 
1.690500,0.000,0.845250,-66.000 
1.691000,0.000,0.845500,-66.000 
1.691500,0.000,0.845750,-66.000 
1.692000,0.000,0.846000,-66.000 
1.692500,0.000,0.846250,-66.000 
1.693000,0.000,0.846500,-66.000 
1.693500,0.000,0.846750,-66.000 
1.694000,0.000,0.847000,-66.000 
1.694500,0.000,0.847250,-66.000 
1.695000,0.000,0.847500,-66.000 
1.695500,0.000,0.847750,-66.000 
1.696000,0.000,0.848000,-66.000 
1.696500,0.000,0.848250,-66.000 
1.697000,0.000,0.848500,-66.000 
1.697500,0.000,0.848750,-66.000 
1.698000,0.000,0.849000,-66.000 
1.698500,0.000,0.849250,-66.000 
1.699000,0.000,0.849500,-66.000 
1.699500,0.000,0.849750,-66.000 
1.700000,0.000,0.850000,-66.000 
1.700500,0.000,0.850250,-66.000 
1.701000,0.000,0.850500,-66.000 
1.701500,0.000,0.850750,-66.000 
1.702000,0.000,0.851000,-66.000 
1.702500,0.000,0.851250,-66.000 
1.703000,0.000,0.851500,-66.000 
1.703500,0.000,0.851750,-66.000 
1.704000,0.000,0.852000,-66.000 
1.704500,0.000,0.852250,-66.000 
1.705000,0.000,0.852500,-66.000 
1.705500,0.000,0.852750,-66.000 
1.706000,0.000,0.853000,-66.000 
1.706500,0.000,0.853250,-66.000 
1.707000,0.000,0.853500,-66.000 
1.707500,0.000,0.853750,-66.000 
1.708000,0.000,0.854000,-66.000 
1.708500,0.000,0.854250,-66.000 
1.709000,0.000,0.854500,-66.000 
1.709500,0.000,0.854750,-66.000 
1.710000,0.000,0.855000,-66.000 
1.710500,0.000,0.855250,-66.000 
1.711000,0.000,0.855500,-66.000 
1.711500,0.000,0.855750,-66.000 
1.712000,0.000,0.856000,-66.000 
1.712500,0.000,0.856250,-66.000 
1.713000,0.000,0.856500,-66.000 
1.713500,0.000,0.856750,-66.000 
1.714000,0.000,0.857000,-66.000 
1.714500,0.000,0.857250,-66.000 
1.715000,0.000,0.857500,-66.000 
1.715500,0.000,0.857750,-66.000 
1.716000,0.000,0.858000,-66.000 
1.716500,0.000,0.858250,-66.000 
1.717000,0.000,0.858500,-66.000 
1.717500,0.000,0.858750,-66.000 
1.718000,0.000,0.859000,-66.000 
1.718500,0.000,0.859250,-66.000 
1.719000,0.000,0.859500,-66.000 
1.719500,0.000,0.859750,-66.000 
1.720000,0.000,0.860000,-66.000 
1.720500,0.000,0.860250,-66.000 
1.721000,0.000,0.860500,-66.000 
1.721500,0.000,0.860750,-66.000 
1.722000,0.000,0.861000,-66.000 
1.722500,0.000,0.861250,-66.000 
1.723000,0.000,0.861500,-66.000 
1.723500,0.000,0.861750,-66.000 
1.724000,0.000,0.862000,-66.000 
1.724500,0.000,0.862250,-66.000 
1.725000,0.000,0.862500,-66.000 
1.725500,0.000,0.862750,-66.000 
1.726000,0.000,0.863000,-66.000 
1.726500,0.000,0.863250,-66.000 
1.727000,0.000,0.863500,-66.000 
1.727500,0.000,0.863750,-66.000 
1.728000,0.000,0.864000,-66.000 
1.728500,0.000,0.864250,-66.000 
1.729000,0.000,0.864500,-66.000 
1.729500,0.000,0.864750,-66.000 
1.730000,0.000,0.865000,-66.000 
1.730500,0.000,0.865250,-66.000 
1.731000,0.000,0.865500,-66.000 
1.731500,0.000,0.865750,-66.000 
1.732000,0.000,0.866000,-66.000 
1.732500,0.000,0.866250,-66.000 
1.733000,0.000,0.866500,-66.000 
1.733500,0.000,0.866750,-66.000 
1.734000,0.000,0.867000,-66.000 
1.734500,0.000,0.867250,-66.000 
1.735000,0.000,0.867500,-66.000 
1.735500,0.000,0.867750,-66.000 
1.736000,0.000,0.868000,-66.000 
1.736500,0.000,0.868250,-66.000 
1.737000,0.000,0.868500,-66.000 
1.737500,0.000,0.868750,-66.000 
1.738000,0.000,0.869000,-66.000 
1.738500,0.000,0.869250,-66.000 
1.739000,0.000,0.869500,-66.000 
1.739500,0.000,0.869750,-66.000 
1.740000,0.000,0.870000,-66.000 
1.740500,0.000,0.870250,-66.000 
1.741000,0.000,0.870500,-66.000 
1.741500,0.000,0.870750,-66.000 
1.742000,0.000,0.871000,-66.000 
1.742500,0.000,0.871250,-66.000 
1.743000,0.000,0.871500,-66.000 
1.743500,0.000,0.871750,-66.000 
1.744000,0.000,0.872000,-66.000 
1.744500,0.000,0.872250,-66.000 
1.745000,0.000,0.872500,-66.000 
1.745500,0.000,0.872750,-66.000 
1.746000,0.000,0.873000,-66.000 
1.746500,0.000,0.873250,-66.000 
1.747000,0.000,0.873500,-66.000 
1.747500,0.000,0.873750,-66.000 
1.748000,0.000,0.874000,-66.000 
1.748500,0.000,0.874250,-66.000 
1.749000,0.000,0.874500,-66.000 
1.749500,0.000,0.874750,-66.000 
1.750000,0.000,0.875000,-66.000 
1.750500,0.000,0.875250,-66.000 
1.751000,0.000,0.875500,-66.000 
1.751500,0.000,0.875750,-66.000 
1.752000,0.000,0.876000,-66.000 
1.752500,0.000,0.876250,-66.000 
1.753000,0.000,0.876500,-66.000 
1.753500,0.000,0.876750,-66.000 
1.754000,0.000,0.877000,-66.000 
1.754500,0.000,0.877250,-66.000 
1.755000,0.000,0.877500,-66.000 
1.755500,0.000,0.877750,-66.000 
1.756000,0.000,0.878000,-66.000 
1.756500,0.000,0.878250,-66.000 
1.757000,0.000,0.878500,-66.000 
1.757500,0.000,0.878750,-66.000 
1.758000,0.000,0.879000,-66.000 
1.758500,0.000,0.879250,-66.000 
1.759000,0.000,0.879500,-66.000 
1.759500,0.000,0.879750,-66.000 
1.760000,0.000,0.880000,-66.000 
1.760500,0.000,0.880250,-66.000 
1.761000,0.000,0.880500,-66.000 
1.761500,0.000,0.880750,-66.000 
1.762000,0.000,0.881000,-66.000 
1.762500,0.000,0.881250,-66.000 
1.763000,0.000,0.881500,-66.000 
1.763500,0.000,0.881750,-66.000 
1.764000,0.000,0.882000,-66.000 
1.764500,0.000,0.882250,-66.000 
1.765000,0.000,0.882500,-66.000 
1.765500,0.000,0.882750,-66.000 
1.766000,0.000,0.883000,-66.000 
1.766500,0.000,0.883250,-66.000 
1.767000,0.000,0.883500,-66.000 
1.767500,0.000,0.883750,-66.000 
1.768000,0.000,0.884000,-66.000 
1.768500,0.000,0.884250,-66.000 
1.769000,0.000,0.884500,-66.000 
1.769500,0.000,0.884750,-66.000 
1.770000,0.000,0.885000,-66.000 
1.770500,0.000,0.885250,-66.000 
1.771000,0.000,0.885500,-66.000 
1.771500,0.000,0.885750,-66.000 
1.772000,0.000,0.886000,-66.000 
1.772500,0.000,0.886250,-66.000 
1.773000,0.000,0.886500,-66.000 
1.773500,0.000,0.886750,-66.000 
1.774000,0.000,0.887000,-66.000 
1.774500,0.000,0.887250,-66.000 
1.775000,0.000,0.887500,-66.000 
1.775500,0.000,0.887750,-66.000 
1.776000,0.000,0.888000,-66.000 
1.776500,0.000,0.888250,-66.000 
1.777000,0.000,0.888500,-66.000 
1.777500,0.000,0.888750,-66.000 
1.778000,0.000,0.889000,-66.000 
1.778500,0.000,0.889250,-66.000 
1.779000,0.000,0.889500,-66.000 
1.779500,0.000,0.889750,-66.000 
1.780000,0.000,0.890000,-66.000 
1.780500,0.000,0.890250,-66.000 
1.781000,0.000,0.890500,-66.000 
1.781500,0.000,0.890750,-66.000 
1.782000,0.000,0.891000,-66.000 
1.782500,0.000,0.891250,-66.000 
1.783000,0.000,0.891500,-66.000 
1.783500,0.000,0.891750,-66.000 
1.784000,0.000,0.892000,-66.000 
1.784500,0.000,0.892250,-66.000 
1.785000,0.000,0.892500,-66.000 
1.785500,0.000,0.892750,-66.000 
1.786000,0.000,0.893000,-66.000 
1.786500,0.000,0.893250,-66.000 
1.787000,0.000,0.893500,-66.000 
1.787500,0.000,0.893750,-66.000 
1.788000,0.000,0.894000,-66.000 
1.788500,0.000,0.894250,-66.000 
1.789000,0.000,0.894500,-66.000 
1.789500,0.000,0.894750,-66.000 
