Time[s],Acceleration [mg],Force [N]  
0.2362,1019.000,0.000 
0.2365,1015.000,0.000 
0.2368,1019.000,0.000 
0.2370,1014.000,0.000 
0.2373,1016.000,0.000 
0.2375,1000.000,0.000 
0.2377,1003.000,0.000 
0.2380,996.000,0.000 
0.2383,991.000,0.000 
0.2385,994.000,0.000 
0.2387,991.000,0.000 
0.2390,991.000,0.000 
0.2393,986.000,0.000 
0.2395,982.000,0.000 
0.2397,979.000,0.000 
0.2400,0.000,0.000 
0.2403,0.000,0.000 
0.2405,0.000,0.000 
0.2407,0.000,0.000 
0.2410,0.000,0.000 
0.2412,0.000,0.000 
0.2415,0.000,0.000 
0.2418,0.000,0.000 
0.2420,0.000,0.000 
0.2422,0.000,0.000 
0.2425,0.000,0.000 
0.2428,0.000,0.000 
0.2430,0.000,0.000 
0.2432,0.000,0.000 
0.2435,0.000,0.000 
0.2438,0.000,0.000 
0.2440,0.000,0.000 
0.2442,0.000,0.000 
0.2445,0.000,0.000 
0.2447,0.000,0.000 
0.2450,0.000,0.000 
0.2453,0.000,0.000 
0.2455,0.000,0.000 
0.2457,0.000,0.000 
0.2460,0.000,0.000 
0.2463,0.000,0.000 
0.2465,0.000,0.000 
0.2467,0.000,0.000 
0.2470,0.000,0.000 
0.2473,0.000,0.000 
0.2475,0.000,0.000 
0.2477,0.000,0.000 
0.2480,0.000,0.000 
0.2482,0.000,0.000 
0.2485,0.000,0.000 
0.2488,0.000,0.000 
0.2490,0.000,0.000 
0.2492,0.000,0.000 
0.2495,0.000,0.000 
0.2498,0.000,0.000 
0.2500,0.000,0.000 
0.2503,0.000,0.000 
0.2505,0.000,0.000 
0.2508,0.000,0.000 
0.2510,0.000,0.000 
0.2512,0.000,0.000 
0.2515,0.000,0.000 
0.2517,0.000,0.000 
0.2520,0.000,0.000 
0.2522,0.000,0.000 
0.2525,0.000,0.000 
0.2528,0.000,0.000 
0.2530,0.000,0.000 
0.2533,0.000,0.000 
0.2535,0.000,0.000 
0.2537,0.000,0.000 
0.2540,0.000,0.000 
0.2542,0.000,0.000 
0.2545,0.000,0.000 
0.2548,0.000,0.000 
0.2550,0.000,0.000 
0.2553,0.000,0.000 
0.2555,0.000,0.000 
0.2558,0.000,0.000 
0.2560,0.000,0.000 
0.2562,0.000,0.000 
0.2565,0.000,0.000 
0.2567,0.000,0.000 
0.2570,0.000,0.000 
0.2573,0.000,0.000 
0.2575,0.000,0.000 
0.2578,0.000,0.000 
0.2580,0.000,0.000 
0.2582,0.000,0.000 
0.2585,0.000,0.000 
0.2587,0.000,0.000 
0.2590,0.000,0.000 
0.2592,0.000,0.000 
0.2595,0.000,0.000 
0.2598,0.000,0.000 
0.2600,0.000,0.000 
0.2603,0.000,0.000 
0.2605,0.000,0.000 
0.2607,0.000,0.000 
0.2610,0.000,0.000 
0.2612,0.000,0.000 
0.2615,0.000,0.000 
0.2618,0.000,0.000 
0.2620,0.000,0.000 
0.2623,0.000,0.000 
0.2625,0.000,0.000 
0.2627,0.000,0.000 
0.2630,0.000,0.000 
0.2632,0.000,0.000 
0.2635,0.000,0.000 
0.2637,0.000,0.000 
0.2640,0.000,0.000 
0.2643,0.000,0.000 
0.2645,0.000,0.000 
0.2648,0.000,0.000 
0.2650,0.000,0.000 
0.2652,0.000,0.000 
0.2655,0.000,0.000 
0.2657,0.000,0.000 
0.2660,0.000,0.000 
0.2663,0.000,0.000 
0.2665,0.000,0.000 
0.2668,0.000,0.000 
0.2670,0.000,0.000 
0.2673,0.000,0.000 
0.2675,0.000,0.000 
0.2677,0.000,0.000 
0.2680,0.000,0.000 
0.2682,0.000,0.000 
0.2685,0.000,0.000 
0.2688,0.000,0.000 
0.2690,0.000,0.000 
0.2693,0.000,0.000 
0.2695,0.000,0.000 
0.2697,0.000,0.000 
0.2700,0.000,0.000 
0.2702,0.000,0.000 
0.2705,0.000,0.000 
0.2707,0.000,0.000 
0.2710,0.000,0.000 
0.2713,0.000,0.000 
0.2715,0.000,0.000 
0.2718,0.000,0.000 
0.2720,0.000,0.000 
0.2722,0.000,0.000 
0.2725,0.000,0.000 
0.2727,0.000,0.000 
0.2730,0.000,0.000 
0.2733,0.000,0.000 
0.2735,0.000,0.000 
0.2738,0.000,0.000 
0.2740,0.000,0.000 
0.2743,0.000,0.000 
0.2745,0.000,0.000 
0.2747,0.000,0.000 
0.2750,0.000,0.000 
0.2752,0.000,0.000 
0.2755,0.000,0.000 
0.2758,0.000,0.000 
0.2760,0.000,0.000 
0.2763,0.000,0.000 
0.2765,0.000,0.000 
0.2767,0.000,0.000 
0.2770,0.000,0.000 
0.2772,0.000,0.000 
0.2775,0.000,0.000 
0.2777,0.000,0.000 
0.2780,0.000,0.000 
0.2783,0.000,0.000 
0.2785,0.000,0.000 
0.2788,0.000,0.000 
0.2790,0.000,0.000 
0.2792,0.000,0.000 
0.2795,0.000,0.000 
0.2797,0.000,0.000 
0.2800,0.000,0.000 
0.2803,0.000,0.000 
0.2805,0.000,0.000 
0.2808,0.000,0.000 
0.2810,0.000,0.000 
0.2812,0.000,0.000 
0.2815,0.000,0.000 
0.2817,0.000,0.000 
0.2820,0.000,0.000 
0.2822,0.000,0.000 
0.2825,0.000,0.000 
0.2828,0.000,0.000 
0.2830,0.000,0.000 
0.2833,0.000,0.000 
0.2835,0.000,0.000 
0.2837,0.000,0.000 
0.2840,0.000,0.000 
0.2842,0.000,0.000 
0.2845,0.000,0.000 
0.2848,0.000,0.000 
0.2850,0.000,0.000 
0.2853,0.000,0.000 
0.2855,0.000,0.000 
0.2858,0.000,0.000 
0.2860,0.000,0.000 
0.2862,0.000,0.000 
0.2865,0.000,0.000 
0.2867,0.000,0.000 
0.2870,0.000,0.000 
0.2873,0.000,0.000 
0.2875,0.000,0.000 
0.2878,0.000,0.000 
0.2880,0.000,0.000 
0.2882,0.000,0.000 
0.2885,0.000,0.000 
0.2887,0.000,0.000 
0.2890,0.000,0.000 
0.2892,0.000,0.000 
0.2895,0.000,0.000 
0.2898,0.000,0.000 
0.2900,0.000,0.000 
0.2903,0.000,0.000 
0.2905,0.000,0.000 
0.2907,0.000,0.000 
0.2910,0.000,0.000 
0.2912,0.000,0.000 
0.2915,0.000,0.000 
0.2918,0.000,0.000 
0.2920,0.000,0.000 
0.2923,0.000,0.000 
0.2925,0.000,0.000 
0.2928,0.000,0.000 
0.2930,0.000,0.000 
0.2932,0.000,0.000 
0.2935,0.000,0.000 
0.2937,0.000,0.000 
0.2940,0.000,0.000 
0.2943,0.000,0.000 
0.2945,0.000,0.000 
0.2948,0.000,0.000 
0.2950,0.000,0.000 
0.2952,0.000,0.000 
0.2955,0.000,0.000 
0.2957,0.000,0.000 
0.2960,0.000,0.000 
0.2962,0.000,0.000 
0.2965,0.000,0.000 
0.2968,0.000,0.000 
0.2970,0.000,0.000 
0.2973,0.000,0.000 
0.2975,0.000,0.000 
0.2977,0.000,0.000 
0.2980,0.000,0.000 
0.2982,0.000,0.000 
0.2985,0.000,0.000 
0.2988,0.000,0.000 
0.2990,0.000,0.000 
0.2993,0.000,0.000 
0.2995,0.000,0.000 
0.2998,0.000,0.000 
0.3000,0.000,0.000 
0.3002,0.000,0.000 
0.3005,0.000,0.000 
0.3007,0.000,0.000 
0.3010,0.000,0.000 
0.3013,0.000,0.000 
0.3015,0.000,0.000 
0.3018,0.000,0.000 
0.3020,0.000,0.000 
0.3022,0.000,0.000 
0.3025,0.000,0.000 
0.3027,0.000,0.000 
0.3030,0.000,0.000 
0.3033,0.000,0.000 
0.3035,0.000,0.000 
0.3038,0.000,0.000 
0.3040,0.000,0.000 
0.3043,0.000,0.000 
0.3045,0.000,0.000 
0.3047,0.000,0.000 
0.3050,0.000,0.000 
0.3052,0.000,0.000 
0.3055,0.000,0.000 
0.3058,0.000,0.000 
0.3060,0.000,0.000 
0.3063,0.000,0.000 
0.3065,0.000,0.000 
0.3067,0.000,0.000 
0.3070,0.000,0.000 
0.3072,0.000,0.000 
0.3075,0.000,0.000 
0.3077,0.000,0.000 
0.3080,0.000,0.000 
0.3083,0.000,0.000 
0.3085,0.000,0.000 
0.3088,0.000,0.000 
0.3090,0.000,0.000 
0.3092,0.000,0.000 
0.3095,0.000,0.000 
0.3097,0.000,0.000 
0.3100,0.000,0.000 
0.3103,0.000,0.000 
0.3105,0.000,0.000 
0.3108,0.000,0.000 
0.3110,0.000,0.000 
0.3113,0.000,0.000 
0.3115,0.000,0.000 
0.3117,0.000,0.000 
0.3120,0.000,0.000 
0.3122,0.000,0.000 
0.3125,0.000,0.000 
0.3128,0.000,0.000 
0.3130,0.000,0.000 
0.3133,0.000,0.000 
0.3135,0.000,0.000 
0.3137,0.000,0.000 
0.3140,0.000,0.000 
0.3142,0.000,0.000 
0.3145,0.000,0.000 
0.3147,0.000,0.000 
0.3150,0.000,0.000 
0.3153,0.000,0.000 
0.3155,0.000,0.000 
0.3158,0.000,0.000 
0.3160,0.000,0.000 
0.3162,0.000,0.000 
0.3165,0.000,0.000 
0.3167,0.000,0.000 
0.3170,0.000,0.000 
0.3173,0.000,0.000 
0.3175,0.000,0.000 
0.3178,0.000,0.000 
0.3180,0.000,0.000 
0.3183,0.000,0.000 
0.3185,0.000,0.000 
0.3187,0.000,0.000 
0.3190,0.000,0.000 
0.3192,0.000,0.000 
0.3195,0.000,0.000 
0.3198,0.000,0.000 
0.3200,0.000,0.000 
0.3203,0.000,0.000 
0.3205,0.000,0.000 
0.3207,0.000,0.000 
0.3210,0.000,0.000 
0.3212,0.000,0.000 
0.3215,0.000,0.000 
0.3217,0.000,0.000 
0.3220,0.000,0.000 
0.3223,0.000,0.000 
0.3225,0.000,0.000 
0.3228,0.000,0.000 
0.3230,0.000,0.000 
0.3232,0.000,0.000 
0.3235,0.000,0.000 
0.3237,0.000,0.000 
0.3240,0.000,0.000 
0.3243,0.000,0.000 
0.3245,0.000,0.000 
0.3248,0.000,0.000 
0.3250,0.000,0.000 
0.3252,0.000,0.000 
0.3255,0.000,0.000 
0.3257,0.000,0.000 
0.3260,0.000,0.000 
0.3262,0.000,0.000 
0.3265,0.000,0.000 
0.3268,0.000,0.000 
0.3270,0.000,0.000 
0.3273,0.000,0.000 
0.3275,0.000,0.000 
0.3277,0.000,0.000 
0.3280,0.000,0.000 
0.3282,0.000,0.000 
0.3285,0.000,0.000 
0.3288,0.000,0.000 
0.3290,0.000,0.000 
0.3293,0.000,0.000 
0.3295,0.000,0.000 
0.3298,0.000,0.000 
0.3300,0.000,0.000 
0.3302,0.000,0.000 
0.3305,0.000,0.000 
0.3307,0.000,0.000 
0.3310,0.000,0.000 
0.3313,0.000,0.000 
0.3315,0.000,0.000 
0.3318,0.000,0.000 
0.3320,0.000,0.000 
0.3322,0.000,0.000 
0.3325,0.000,0.000 
0.3327,0.000,0.000 
0.3330,0.000,0.000 
0.3332,0.000,0.000 
0.3335,0.000,0.000 
0.3338,0.000,0.000 
0.3340,0.000,0.000 
0.3343,0.000,0.000 
0.3345,0.000,0.000 
0.3347,0.000,0.000 
0.3350,0.000,0.000 
0.3352,0.000,0.000 
0.3355,0.000,0.000 
0.3358,0.000,0.000 
0.3360,0.000,0.000 
0.3363,0.000,0.000 
0.3365,0.000,0.000 
0.3368,0.000,0.000 
0.3370,0.000,0.000 
0.3372,0.000,0.000 
0.3375,0.000,0.000 
0.3377,0.000,0.000 
0.3380,0.000,0.000 
0.3383,0.000,0.000 
0.3385,0.000,0.000 
0.3388,0.000,0.000 
0.3390,0.000,0.000 
0.3392,0.000,0.000 
0.3395,0.000,0.000 
0.3397,0.000,0.000 
0.3400,0.000,0.000 
0.3402,0.000,0.000 
0.3405,0.000,0.000 
0.3408,0.000,0.000 
0.3410,0.000,0.000 
0.3413,0.000,0.000 
0.3415,0.000,0.000 
0.3417,0.000,0.000 
0.3420,0.000,0.000 
0.3422,0.000,0.000 
0.3425,0.000,0.000 
0.3428,0.000,0.000 
0.3430,0.000,0.000 
0.3433,0.000,0.000 
0.3435,0.000,0.000 
0.3438,0.000,0.000 
0.3440,0.000,0.000 
0.3442,0.000,0.000 
0.3445,0.000,0.000 
0.3447,0.000,0.000 
0.3450,0.000,0.000 
0.3453,0.000,0.000 
0.3455,0.000,0.000 
0.3458,0.000,0.000 
0.3460,0.000,0.000 
0.3462,0.000,0.000 
0.3465,0.000,0.000 
0.3467,0.000,0.000 
0.3470,0.000,0.000 
0.3473,0.000,0.000 
0.3475,0.000,0.000 
0.3478,0.000,0.000 
0.3480,0.000,0.000 
0.3483,0.000,0.000 
0.3485,0.000,0.000 
0.3487,0.000,0.000 
0.3490,0.000,0.000 
0.3492,0.000,0.000 
0.3495,0.000,0.000 
0.3498,0.000,0.000 
0.3500,0.000,0.000 
0.3503,0.000,0.000 
0.3505,0.000,0.000 
0.3507,0.000,0.000 
0.3510,0.000,0.000 
0.3512,0.000,0.000 
0.3515,0.000,0.000 
0.3517,0.000,0.000 
0.3520,0.000,0.000 
0.3523,0.000,0.000 
0.3525,0.000,0.000 
0.3528,0.000,0.000 
0.3530,0.000,0.000 
0.3532,0.000,0.000 
0.3535,0.000,0.000 
0.3537,0.000,0.000 
0.3540,0.000,0.000 
0.3543,0.000,0.000 
0.3545,0.000,0.000 
0.3548,0.000,0.000 
0.3550,0.000,0.000 
0.3553,0.000,0.000 
0.3555,0.000,0.000 
0.3557,0.000,0.000 
0.3560,0.000,0.000 
0.3562,0.000,0.000 
0.3565,0.000,0.000 
0.3568,0.000,0.000 
0.3570,0.000,0.000 
0.3573,0.000,0.000 
0.3575,0.000,0.000 
0.3577,0.000,0.000 
0.3580,0.000,0.000 
0.3582,0.000,0.000 
0.3585,0.000,0.000 
0.3587,0.000,0.000 
0.3590,0.000,0.000 
0.3593,0.000,0.000 
0.3595,0.000,0.000 
0.3598,0.000,0.000 
0.3600,0.000,0.000 
0.3602,0.000,0.000 
0.3605,0.000,0.000 
0.3607,0.000,0.000 
0.3610,0.000,0.000 
0.3613,0.000,0.000 
0.3615,0.000,0.000 
0.3618,0.000,0.000 
0.3620,0.000,0.000 
0.3623,0.000,0.000 
0.3625,0.000,0.000 
0.3627,0.000,0.000 
0.3630,0.000,0.000 
0.3632,0.000,0.000 
0.3635,0.000,0.000 
0.3638,0.000,0.000 
0.3640,0.000,0.000 
0.3643,0.000,0.000 
0.3645,0.000,0.000 
0.3647,0.000,0.000 
0.3650,0.000,0.000 
0.3652,0.000,0.000 
0.3655,0.000,0.000 
0.3658,0.000,0.000 
0.3660,0.000,0.000 
0.3663,0.000,0.000 
0.3665,0.000,0.000 
0.3668,0.000,0.000 
0.3670,0.000,0.000 
0.3672,0.000,0.000 
0.3675,0.000,0.000 
0.3677,0.000,0.000 
0.3680,0.000,0.000 
0.3683,0.000,0.000 
0.3685,0.000,0.000 
0.3688,0.000,0.000 
0.3690,0.000,0.000 
0.3692,0.000,0.000 
0.3695,0.000,0.000 
0.3697,0.000,0.000 
0.3700,0.000,0.000 
0.3702,0.000,0.000 
0.3705,0.000,0.000 
0.3708,0.000,0.000 
0.3710,0.000,0.000 
0.3713,0.000,0.000 
0.3715,0.000,0.000 
0.3717,0.000,0.000 
0.3720,0.000,0.000 
0.3722,0.000,0.000 
0.3725,0.000,0.000 
0.3728,0.000,0.000 
0.3730,0.000,0.000 
0.3733,0.000,0.000 
0.3735,0.000,0.000 
0.3738,0.000,0.000 
0.3740,0.000,0.000 
0.3742,0.000,0.000 
0.3745,0.000,0.000 
0.3747,0.000,0.000 
0.3750,0.000,0.000 
0.3753,0.000,0.000 
0.3755,0.000,0.000 
0.3758,0.000,0.000 
0.3760,0.000,0.000 
0.3762,0.000,0.000 
0.3765,0.000,0.000 
0.3767,0.000,0.000 
0.3770,0.000,0.000 
0.3772,0.000,0.000 
0.3775,0.000,0.000 
0.3778,0.000,0.000 
0.3780,0.000,0.000 
0.3783,0.000,0.000 
0.3785,0.000,0.000 
0.3787,0.000,0.000 
0.3790,0.000,0.000 
0.3792,0.000,0.000 
0.3795,0.000,0.000 
0.3798,0.000,0.000 
0.3800,0.000,0.000 
0.3803,0.000,0.000 
0.3805,0.000,0.000 
0.3808,0.000,0.000 
0.3810,0.000,0.000 
0.3812,0.000,0.000 
0.3815,0.000,0.000 
0.3817,0.000,0.000 
0.3820,0.000,0.000 
0.3823,0.000,0.000 
0.3825,0.000,0.000 
0.3828,0.000,0.000 
0.3830,0.000,0.000 
0.3832,0.000,0.000 
0.3835,0.000,0.000 
0.3837,0.000,0.000 
0.3840,0.000,0.000 
0.3842,0.000,0.000 
0.3845,0.000,0.000 
0.3848,0.000,0.000 
0.3850,0.000,0.000 
0.3853,0.000,0.000 
0.3855,0.000,0.000 
0.3857,0.000,0.000 
0.3860,0.000,0.000 
0.3862,0.000,0.000 
0.3865,0.000,0.000 
0.3868,0.000,0.000 
0.3870,0.000,0.000 
0.3873,0.000,0.000 
0.3875,0.000,0.000 
0.3877,0.000,0.000 
0.3880,0.000,0.000 
0.3882,0.000,0.000 
0.3885,0.000,0.000 
0.3887,0.000,0.000 
0.3890,0.000,0.000 
0.3893,0.000,0.000 
0.3895,0.000,0.000 
0.3898,0.000,0.000 
0.3900,0.000,0.000 
0.3902,0.000,0.000 
0.3905,0.000,0.000 
0.3907,0.000,0.000 
0.3910,0.000,0.000 
0.3913,0.000,0.000 
0.3915,0.000,0.000 
0.3918,0.000,0.000 
0.3920,0.000,0.000 
0.3923,0.000,0.000 
0.3925,0.000,0.000 
0.3927,0.000,0.000 
0.3930,0.000,0.000 
0.3932,0.000,0.000 
0.3935,0.000,0.000 
0.3938,0.000,0.000 
0.3940,0.000,0.000 
0.3943,0.000,0.000 
0.3945,0.000,0.000 
0.3947,0.000,0.000 
0.3950,0.000,0.000 
0.3952,0.000,0.000 
0.3955,0.000,0.000 
0.3957,0.000,0.000 
0.3960,0.000,0.000 
0.3963,0.000,0.000 
0.3965,0.000,0.000 
0.3968,0.000,0.000 
0.3970,0.000,0.000 
0.3972,0.000,0.000 
0.3975,0.000,0.000 
0.3977,0.000,0.000 
0.3980,0.000,0.000 
0.3983,0.000,0.000 
0.3985,0.000,0.000 
0.3988,0.000,0.000 
0.3990,0.000,0.000 
0.3993,0.000,0.000 
0.3995,0.000,0.000 
0.3997,0.000,0.000 
0.4000,0.000,0.000 
0.4002,0.000,0.000 
0.4005,0.000,0.000 
0.4008,0.000,0.000 
0.4010,0.000,0.000 
0.4013,0.000,0.000 
0.4015,0.000,0.000 
0.4017,0.000,0.000 
0.4020,0.000,0.000 
0.4022,0.000,0.000 
0.4025,0.000,0.000 
0.4027,0.000,0.000 
0.4030,0.000,0.000 
0.4033,0.000,0.000 
0.4035,0.000,0.000 
0.4038,0.000,0.000 
0.4040,0.000,0.000 
0.4042,0.000,0.000 
0.4045,0.000,0.000 
0.4047,0.000,0.000 
0.4050,0.000,0.000 
0.4053,0.000,0.000 
0.4055,0.000,0.000 
0.4058,0.000,0.000 
0.4060,0.000,0.000 
0.4062,0.000,0.000 
0.4065,0.000,0.000 
0.4067,0.000,0.000 
0.4070,0.000,0.000 
0.4072,0.000,0.000 
0.4075,0.000,0.000 
0.4078,0.000,0.000 
0.4080,0.000,0.000 
0.4083,0.000,0.000 
0.4085,0.000,0.000 
0.4087,0.000,0.000 
0.4090,0.000,0.000 
0.4092,0.000,0.000 
0.4095,0.000,0.000 
0.4098,0.000,0.000 
0.4100,0.000,0.000 
0.4103,0.000,0.000 
0.4105,0.000,0.000 
0.4108,0.000,0.000 
0.4110,0.000,0.000 
0.4112,0.000,0.000 
0.4115,0.000,0.000 
0.4117,0.000,0.000 
0.4120,0.000,0.000 
0.4123,0.000,0.000 
0.4125,0.000,0.000 
0.4128,0.000,0.000 
0.4130,0.000,0.000 
0.4132,0.000,0.000 
0.4135,0.000,0.000 
0.4137,0.000,0.000 
0.4140,0.000,0.000 
0.4142,0.000,0.000 
0.4145,0.000,0.000 
0.4148,0.000,0.000 
0.4150,0.000,0.000 
0.4153,0.000,0.000 
0.4155,0.000,0.000 
0.4157,0.000,0.000 
0.4160,0.000,0.000 
0.4162,0.000,0.000 
0.4165,0.000,0.000 
0.4168,0.000,0.000 
0.4170,0.000,0.000 
0.4173,0.000,0.000 
0.4175,0.000,0.000 
0.4178,0.000,0.000 
0.4180,0.000,0.000 
0.4182,0.000,0.000 
0.4185,0.000,0.000 
0.4187,0.000,0.000 
0.4190,0.000,0.000 
0.4193,0.000,0.000 
0.4195,0.000,0.000 
0.4198,0.000,0.000 
0.4200,0.000,0.000 
0.4202,0.000,0.000 
0.4205,0.000,0.000 
0.4207,0.000,0.000 
0.4210,0.000,0.000 
0.4212,0.000,0.000 
0.4215,0.000,0.000 
0.4218,0.000,0.000 
0.4220,0.000,0.000 
0.4223,0.000,0.000 
0.4225,0.000,0.000 
0.4227,0.000,0.000 
0.4230,0.000,0.000 
0.4232,0.000,0.000 
0.4235,0.000,0.000 
0.4238,0.000,0.000 
0.4240,0.000,0.000 
0.4243,0.000,0.000 
0.4245,0.000,0.000 
0.4248,0.000,0.000 
0.4250,0.000,0.000 
0.4252,0.000,0.000 
0.4255,0.000,0.000 
0.4257,0.000,0.000 
0.4260,0.000,0.000 
0.4263,0.000,0.000 
0.4265,0.000,0.000 
0.4268,0.000,0.000 
0.4270,0.000,0.000 
0.4272,0.000,0.000 
0.4275,0.000,0.000 
0.4277,0.000,0.000 
0.4280,0.000,0.000 
0.4283,0.000,0.000 
0.4285,0.000,0.000 
0.4288,0.000,0.000 
0.4290,0.000,0.000 
0.4293,0.000,0.000 
0.4295,0.000,0.000 
0.4297,0.000,0.000 
0.4300,0.000,0.000 
0.4302,0.000,0.000 
0.4305,0.000,0.000 
0.4308,0.000,0.000 
0.4310,0.000,0.000 
0.4313,0.000,0.000 
0.4315,0.000,0.000 
0.4317,0.000,0.000 
0.4320,0.000,0.000 
0.4322,0.000,0.000 
0.4325,0.000,0.000 
0.4327,0.000,0.000 
0.4330,0.000,0.000 
0.4333,0.000,0.000 
0.4335,0.000,0.000 
0.4338,0.000,0.000 
0.4340,0.000,0.000 
0.4342,0.000,0.000 
0.4345,0.000,0.000 
0.4347,0.000,0.000 
0.4350,0.000,0.000 
0.4353,0.000,0.000 
0.4355,0.000,0.000 
0.4358,0.000,0.000 
0.4360,0.000,0.000 
0.4363,0.000,0.000 
0.4365,0.000,0.000 
0.4367,0.000,0.000 
0.4370,0.000,0.000 
0.4372,0.000,0.000 
0.4375,0.000,0.000 
0.4378,0.000,0.000 
0.4380,0.000,0.000 
0.4383,0.000,0.000 
0.4385,0.000,0.000 
0.4387,0.000,0.000 
0.4390,0.000,0.000 
0.4392,0.000,0.000 
0.4395,0.000,0.000 
0.4397,0.000,0.000 
0.4400,0.000,0.000 
0.4403,0.000,0.000 
0.4405,0.000,0.000 
0.4408,0.000,0.000 
0.4410,0.000,0.000 
0.4412,0.000,0.000 
0.4415,0.000,0.000 
0.4417,0.000,0.000 
0.4420,0.000,0.000 
0.4423,0.000,0.000 
0.4425,0.000,0.000 
0.4428,0.000,0.000 
0.4430,0.000,0.000 
0.4433,0.000,0.000 
0.4435,0.000,0.000 
0.4437,0.000,0.000 
0.4440,0.000,0.000 
0.4442,0.000,0.000 
0.4445,0.000,0.000 
0.4448,0.000,0.000 
0.4450,0.000,0.000 
0.4453,0.000,0.000 
0.4455,0.000,0.000 
0.4457,0.000,0.000 
0.4460,0.000,0.000 
0.4462,0.000,0.000 
0.4465,0.000,0.000 
0.4467,0.000,0.000 
0.4470,0.000,0.000 
0.4473,0.000,0.000 
0.4475,0.000,0.000 
0.4478,0.000,0.000 
0.4480,0.000,0.000 
0.4482,0.000,0.000 
0.4485,0.000,0.000 
0.4487,0.000,0.000 
0.4490,0.000,0.000 
0.4493,0.000,0.000 
0.4495,0.000,0.000 
0.4498,0.000,0.000 
0.4500,0.000,0.000 
0.4502,0.000,0.000 
0.4505,0.000,0.000 
0.4507,0.000,0.000 
0.4510,0.000,0.000 
0.4512,0.000,0.000 
0.4515,0.000,0.000 
0.4518,0.000,0.000 
0.4520,0.000,0.000 
0.4523,0.000,0.000 
0.4525,0.000,0.000 
0.4527,0.000,0.000 
0.4530,0.000,0.000 
0.4532,0.000,0.000 
0.4535,0.000,0.000 
0.4538,0.000,0.000 
0.4540,0.000,0.000 
0.4543,0.000,0.000 
0.4545,0.000,0.000 
0.4548,0.000,0.000 
0.4550,0.000,0.000 
0.4552,0.000,0.000 
0.4555,0.000,0.000 
0.4557,0.000,0.000 
0.4560,0.000,0.000 
0.4563,0.000,0.000 
0.4565,0.000,0.000 
0.4568,0.000,0.000 
0.4570,0.000,0.000 
0.4572,0.000,0.000 
0.4575,0.000,0.000 
0.4577,0.000,0.000 
0.4580,0.000,0.000 
0.4582,0.000,0.000 
0.4585,0.000,0.000 
0.4588,0.000,0.000 
0.4590,0.000,0.000 
0.4593,0.000,0.000 
0.4595,0.000,0.000 
0.4597,0.000,0.000 
0.4600,0.000,0.000 
0.4602,0.000,0.000 
0.4605,0.000,0.000 
0.4608,0.000,0.000 
0.4610,0.000,0.000 
0.4613,0.000,0.000 
0.4615,0.000,0.000 
0.4618,0.000,0.000 
0.4620,0.000,0.000 
0.4622,0.000,0.000 
0.4625,0.000,0.000 
0.4627,0.000,0.000 
0.4630,0.000,0.000 
0.4633,0.000,0.000 
0.4635,0.000,0.000 
0.4638,0.000,0.000 
0.4640,0.000,0.000 
0.4642,0.000,0.000 
0.4645,0.000,0.000 
0.4647,0.000,0.000 
0.4650,0.000,0.000 
0.4652,0.000,0.000 
0.4655,0.000,0.000 
0.4658,0.000,0.000 
0.4660,0.000,0.000 
0.4663,0.000,0.000 
0.4665,0.000,0.000 
0.4667,0.000,0.000 
0.4670,0.000,0.000 
0.4672,0.000,0.000 
0.4675,0.000,0.000 
0.4678,0.000,0.000 
0.4680,0.000,0.000 
0.4683,0.000,0.000 
0.4685,0.000,0.000 
0.4688,0.000,0.000 
0.4690,0.000,0.000 
0.4692,0.000,0.000 
0.4695,0.000,0.000 
0.4697,0.000,0.000 
0.4700,0.000,0.000 
0.4703,0.000,0.000 
0.4705,0.000,0.000 
0.4708,0.000,0.000 
0.4710,0.000,0.000 
0.4712,0.000,0.000 
0.4715,0.000,0.000 
0.4717,0.000,0.000 
0.4720,0.000,0.000 
0.4723,0.000,0.000 
0.4725,0.000,0.000 
0.4728,0.000,0.000 
0.4730,0.000,0.000 
0.4733,0.000,0.000 
0.4735,0.000,0.000 
0.4737,0.000,0.000 
0.4740,0.000,0.000 
0.4742,0.000,0.000 
0.4745,0.000,0.000 
0.4748,0.000,0.000 
0.4750,0.000,0.000 
0.4753,0.000,0.000 
0.4755,0.000,0.000 
0.4757,0.000,0.000 
0.4760,0.000,0.000 
0.4762,0.000,0.000 
0.4765,0.000,0.000 
0.4767,0.000,0.000 
0.4770,0.000,0.000 
0.4773,0.000,0.000 
0.4775,0.000,0.000 
0.4778,0.000,0.000 
0.4780,0.000,0.000 
0.4782,0.000,0.000 
0.4785,0.000,0.000 
0.4787,0.000,0.000 
0.4790,0.000,0.000 
0.4793,0.000,0.000 
0.4795,0.000,0.000 
0.4798,0.000,0.000 
0.4800,0.000,0.000 
0.4803,0.000,0.000 
0.4805,0.000,0.000 
0.4807,0.000,0.000 
0.4810,0.000,0.000 
0.4812,0.000,0.000 
0.4815,0.000,0.000 
0.4818,0.000,0.000 
0.4820,0.000,0.000 
0.4823,0.000,0.000 
0.4825,0.000,0.000 
0.4827,0.000,0.000 
0.4830,0.000,0.000 
0.4832,0.000,0.000 
0.4835,0.000,0.000 
0.4837,0.000,0.000 
0.4840,0.000,0.000 
0.4843,0.000,0.000 
0.4845,0.000,0.000 
0.4848,0.000,0.000 
0.4850,0.000,0.000 
0.4852,0.000,0.000 
0.4855,0.000,0.000 
